ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpent,TotalPurchases,AvgPurchaseValue,Age,CustomerTenure,HasKids,WebVisitToPurchaseRatio,PremiumProductRatio,CampaignScore,Cluster,Segment
5234,1967,2n Cycle,Together,30753.0,1,1,11-07-2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,81,7,11.571428571428571,47,538,1,5.0,0.4567901234567901,0,0,High Engagement
9862,1969,Graduation,Together,21918.0,1,0,14-11-2013,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,7,4.714285714285714,45,412,1,3.0,0.24242424242424243,0,0,High Engagement
9805,1953,Master,Together,56129.0,0,1,20-06-2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,660,22,30.0,61,559,1,0.6666666666666666,0.6863636363636364,0,2,Medium Engagement
6205,1967,Master,Single,32557.0,1,0,24-02-2014,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,80,9,8.88888888888889,47,310,1,2.5,0.7875,0,0,High Engagement
8442,1985,Master,Married,19510.0,2,0,04-09-2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,30,6,5.0,29,483,1,7.0,0.5333333333333333,0,0,High Engagement
7386,1976,Graduation,Divorced,30992.0,1,0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,5,8.6,38,618,1,7.0,0.7209302325581395,0,0,High Engagement
7215,1983,Graduation,Single,101970.0,0,0,12-03-2013,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,1135,27,42.03703703703704,31,659,0,0.3333333333333333,0.7259911894273128,3,1,Low Engagement
1491,1965,2n Cycle,Together,71488.0,0,0,18-02-2013,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,559,16,34.9375,49,681,0,0.3333333333333333,0.5116279069767442,0,2,Medium Engagement
11071,1984,Graduation,Single,79607.0,0,0,21-04-2013,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,1923,16,120.1875,30,619,0,0.3333333333333333,0.7285491419656787,0,1,Low Engagement
3381,1953,Master,Married,54348.0,1,1,08-06-2014,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,90,8,11.25,61,206,1,3.0,0.9555555555555556,0,0,High Engagement
8268,1961,PhD,Married,,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,404,17,23.764705882352942,53,538,1,1.0,0.9381188118811881,0,2,Medium Engagement
11051,1956,PhD,Together,77376.0,1,1,10-05-2014,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,661,23,28.73913043478261,58,235,1,0.6666666666666666,0.9107413010590015,0,2,Medium Engagement
8026,1952,Graduation,Married,62998.0,0,1,30-09-2013,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,463,19,24.36842105263158,62,457,1,1.0,0.4168466522678186,0,2,Medium Engagement
433,1958,Master,Alone,61331.0,1,1,10-03-2013,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,632,23,27.47826086956522,56,661,1,0.7272727272727273,0.9193037974683544,0,2,Medium Engagement
9597,1969,Graduation,Married,73448.0,0,0,10-02-2014,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,725,19,38.1578947368421,45,324,0,0.5714285714285714,0.5862068965517241,0,2,Medium Engagement
1295,1963,Graduation,Married,,0,1,11-08-2013,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,725,19,38.1578947368421,51,507,1,0.6666666666666666,0.5889655172413794,0,2,Medium Engagement
5290,1964,PhD,Married,41551.0,1,1,14-08-2013,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,279,16,17.4375,50,504,1,1.6,0.9068100358422939,0,2,Medium Engagement
1685,1967,PhD,Together,62981.0,0,0,17-03-2013,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,1482,23,64.43478260869566,47,654,0,0.75,0.9352226720647774,1,1,Low Engagement
5342,1976,Basic,Divorced,9548.0,1,0,08-08-2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,29,6,4.833333333333333,38,875,1,8.0,0.10344827586206896,0,0,High Engagement
9579,1959,PhD,Married,33762.0,2,1,07-07-2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,106,9,11.777777777777779,55,542,1,4.0,0.8207547169811321,0,0,High Engagement
7660,1973,PhD,Alone,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,49,6,8.166666666666666,41,226,1,5.0,0.46938775510204084,1,0,High Engagement
1461,1965,PhD,Divorced,36921.0,1,1,28-07-2013,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,38,7,5.428571428571429,49,521,1,3.5,0.7631578947368421,0,0,High Engagement
821,1992,Master,Single,92859.0,0,0,19-10-2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2077,22,94.4090909090909,22,803,0,0.4,0.9065960519980741,0,2,Medium Engagement
11084,1976,Master,Together,65104.0,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,1053,17,61.94117647058823,38,412,1,2.3333333333333335,0.9211775878442545,0,2,Medium Engagement
8690,1962,Graduation,Married,86111.0,0,0,19-04-2013,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,1385,23,60.21739130434783,52,621,0,0.4,0.8339350180505415,0,2,Medium Engagement
2937,1974,PhD,Single,68352.0,0,1,28-08-2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,871,25,34.84,40,490,1,0.75,0.8564867967853043,0,2,Medium Engagement
9701,1988,Graduation,Together,41883.0,1,0,19-03-2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,312,12,26.0,26,652,1,1.75,0.23397435897435898,0,0,High Engagement
9949,1976,Graduation,Married,59809.0,0,2,18-10-2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,877,15,58.46666666666667,38,804,1,2.6666666666666665,0.8426453819840365,0,2,Medium Engagement
10837,1975,Graduation,Married,23957.0,1,0,28-10-2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,68,6,11.333333333333334,39,794,1,3.0,0.29411764705882354,0,0,High Engagement
3120,1981,Graduation,Together,38547.0,1,0,28-08-2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,22,4,5.5,33,490,1,8.0,0.7272727272727273,0,0,High Engagement
5885,1973,2n Cycle,Married,35688.0,2,1,22-08-2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,211,16,13.1875,41,861,1,2.0,0.7725118483412322,0,0,High Engagement
4050,1966,Master,Married,49605.0,0,0,21-06-2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,127,8,15.875,48,193,0,1.5,0.5590551181102362,0,0,High Engagement
3830,1953,Master,Married,59354.0,0,2,24-04-2014,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,459,16,28.6875,61,251,1,0.75,0.8126361655773421,0,2,Medium Engagement
7987,1969,Graduation,Married,65747.0,0,1,07-03-2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,460,19,24.210526315789473,45,299,1,0.75,0.8565217391304348,1,2,Medium Engagement
7798,1972,2n Cycle,Together,46344.0,0,1,14-12-2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,429,17,25.235294117647058,42,747,1,1.0,0.675990675990676,0,2,Medium Engagement
92,1988,Graduation,Alone,34176.0,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,89,11,8.090909090909092,26,233,1,2.0,0.3258426966292135,0,0,High Engagement
7055,1952,PhD,Together,61010.0,0,1,09-10-2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,1021,26,39.26923076923077,62,813,1,0.625,0.9255631733594515,0,2,Medium Engagement
10240,1949,Graduation,Together,69372.0,0,0,19-02-2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,1381,21,65.76190476190476,65,680,0,0.4,0.9167270094134685,2,1,Low Engagement
3025,1958,Graduation,Single,49967.0,0,1,08-07-2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,306,15,20.4,56,541,1,1.1666666666666667,0.9183006535947712,0,2,Medium Engagement
9283,1978,Graduation,Single,60199.0,1,2,12-09-2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,18,4,4.5,36,475,1,4.0,0.8333333333333334,0,0,High Engagement
9970,1977,Graduation,Together,55375.0,0,1,17-10-2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,162,9,18.0,37,440,1,2.0,0.6111111111111112,0,0,High Engagement
2730,1955,Graduation,Single,80317.0,0,0,20-08-2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1231,18,68.38888888888889,59,498,0,0.3333333333333333,0.7497969130787977,0,2,Medium Engagement
2795,1958,Master,Single,30523.0,2,1,01-07-2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,13,4,3.25,56,548,1,7.0,0.6153846153846154,0,0,High Engagement
9260,1945,PhD,Married,70356.0,0,0,05-11-2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,1706,27,63.18518518518518,69,786,0,0.6,0.936694021101993,0,2,Medium Engagement
8182,1984,Graduation,Married,23228.0,1,0,05-01-2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,121,11,11.0,30,360,1,2.6666666666666665,0.8429752066115702,0,0,High Engagement
10095,1975,PhD,Divorced,74165.0,0,0,01-05-2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,1293,20,64.65,39,609,0,0.4,0.9597834493426141,0,2,Medium Engagement
8475,1973,PhD,Married,157243.0,0,1,01-03-2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,1608,37,43.45945945945946,41,305,1,0.0,0.996268656716418,0,2,Medium Engagement
4370,1966,Graduation,Together,43482.0,2,1,13-11-2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,88,9,9.777777777777779,48,413,1,3.0,0.5681818181818182,0,0,High Engagement
10573,1953,Graduation,Divorced,62551.0,0,0,18-11-2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,421,18,23.38888888888889,61,408,0,0.5,0.5296912114014252,1,2,Medium Engagement
3712,1959,Graduation,Divorced,52332.0,0,0,28-08-2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,259,12,21.583333333333332,55,490,0,1.3333333333333333,0.9459459459459459,1,2,Medium Engagement
6637,1988,Graduation,Single,66951.0,0,0,02-11-2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,1117,15,74.46666666666667,26,424,0,0.3333333333333333,0.5210384959713519,0,2,Medium Engagement
3152,1957,Graduation,Together,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,89,9,9.88888888888889,57,309,1,2.5,0.38202247191011235,0,0,High Engagement
5610,1965,Graduation,Together,33456.0,1,1,21-04-2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,6,6.0,49,254,1,7.0,0.4722222222222222,0,0,High Engagement
6460,1982,Graduation,Married,28718.0,1,0,13-07-2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,57,7,8.142857142857142,32,536,1,4.0,0.3157894736842105,0,0,High Engagement
1349,1970,Graduation,Married,50447.0,2,0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,148,8,18.5,44,254,1,2.0,0.7364864864864865,0,0,High Engagement
1880,1959,PhD,Together,53537.0,1,1,30-01-2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,93,8,11.625,55,335,1,2.5,0.9354838709677419,0,0,High Engagement
641,1967,Graduation,Single,52074.0,0,1,04-04-2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,119,7,17.0,47,271,1,2.0,0.5966386554621849,1,0,High Engagement
8717,1975,PhD,Married,80427.0,0,1,12-09-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,1835,28,65.53571428571429,39,840,1,0.45454545454545453,0.8708446866485013,0,2,Medium Engagement
10314,1948,PhD,Married,83837.0,0,0,16-12-2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,1318,25,52.72,66,745,0,0.4444444444444444,0.7329286798179059,2,1,Low Engagement
10854,1970,PhD,Married,38853.0,1,1,23-05-2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,7,6.428571428571429,44,222,1,3.5,0.9555555555555556,0,0,High Engagement
10492,1959,Graduation,Together,38285.0,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,10,4,2.5,55,190,1,2.0,0.7,0,0,High Engagement
6935,1951,2n Cycle,Married,78497.0,0,0,01-12-2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,978,25,39.12,63,395,0,0.4,0.6687116564417178,1,2,Medium Engagement
7698,1976,PhD,Married,51650.0,0,1,11-05-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,191,10,19.1,38,234,1,1.25,0.9109947643979057,0,0,High Engagement
3559,1988,2n Cycle,Married,16248.0,1,0,10-05-2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,57,9,6.333333333333333,26,235,1,3.0,0.38596491228070173,0,0,High Engagement
10562,1946,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,1033,24,43.041666666666664,68,459,0,0.3333333333333333,0.7889641819941917,0,2,Medium Engagement
10796,1984,Master,Married,30477.0,1,0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,66,6,11.0,30,343,1,6.0,0.803030303030303,0,0,High Engagement
2563,1961,Basic,Married,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43,6,7.166666666666667,53,199,0,3.0,0.18604651162790697,0,0,High Engagement
3518,1983,Graduation,Married,25271.0,1,0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,50,5,10.0,31,756,1,9.0,0.56,0,0,High Engagement
5823,1970,PhD,Single,32303.0,0,1,08-03-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,39,7,5.571428571428571,44,298,1,5.0,0.9487179487179487,0,0,High Engagement
3934,1966,Graduation,Married,61286.0,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,608,18,33.77777777777778,48,516,1,0.7142857142857143,0.7615131578947368,0,2,Medium Engagement
6982,1976,Graduation,Married,74068.0,0,0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,1581,24,65.875,38,652,0,0.5,0.8349146110056926,0,2,Medium Engagement
6431,1964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,7,9.714285714285714,50,676,1,3.5,0.8823529411764706,0,0,High Engagement
9733,1978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,80,5,16.0,36,843,1,6.0,0.1375,1,0,High Engagement
5602,1989,PhD,Together,66973.0,0,0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,1282,28,45.785714285714285,25,593,0,0.375,0.7004680187207488,0,2,Medium Engagement
7829,1900,2n Cycle,Divorced,36640.0,1,0,26-09-2013,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,65,6,10.833333333333334,100,461,1,2.5,0.35384615384615387,0,0,High Engagement
1324,1988,Graduation,Married,38872.0,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,91,8,11.375,26,580,1,2.6666666666666665,0.4835164835164835,0,0,High Engagement
326,1973,Graduation,Married,51148.0,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,315,16,19.6875,41,681,1,1.2,0.8888888888888888,0,2,Medium Engagement
7224,1977,Graduation,Married,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,31,6,5.166666666666667,37,367,1,8.0,0.6451612903225806,0,0,High Engagement
6999,1980,Master,Married,69661.0,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,834,23,36.26086956521739,34,232,0,0.42857142857142855,0.9136690647482014,0,2,Medium Engagement
9938,1954,Graduation,Married,80067.0,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,1600,17,94.11764705882354,60,468,0,0.5,0.8325,1,1,Low Engagement
6422,1954,Graduation,Married,86718.0,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1270,17,74.70588235294117,60,713,0,0.4,0.6503937007874016,0,2,Medium Engagement
3182,1973,PhD,Single,46854.0,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,263,15,17.533333333333335,41,275,1,1.6,0.6653992395437263,1,0,High Engagement
7300,1952,Graduation,Divorced,69142.0,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,535,19,28.157894736842106,62,185,1,0.625,0.9009345794392524,1,2,Medium Engagement
10424,1968,Graduation,Single,75922.0,0,0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,1295,18,71.94444444444444,46,387,0,0.25,0.6316602316602317,0,2,Medium Engagement
8727,1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1150,29,39.6551724137931,36,443,1,0.5454545454545454,0.8034782608695652,0,2,Medium Engagement
2798,1977,PhD,Together,102160.0,0,0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,1240,26,47.69230769230769,37,789,0,0.5714285714285714,0.7266129032258064,3,1,Low Engagement
1030,1965,PhD,Single,40637.0,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,6,6.333333333333333,49,532,1,7.0,0.9210526315789473,0,0,High Engagement
624,1984,Master,Single,18890.0,0,0,10-11-2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,35,4,8.75,30,781,0,6.0,0.2,1,0,High Engagement
5176,1988,Graduation,Together,29604.0,1,0,08-12-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,53,5,10.6,26,388,1,9.0,0.37735849056603776,1,0,High Engagement
5552,1963,Master,Divorced,48721.0,1,1,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,293,17,17.235294117647058,51,597,1,1.5,0.6621160409556314,0,2,Medium Engagement
868,1966,Graduation,Married,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,6,10.833333333333334,48,206,1,3.0,0.9384615384615385,0,0,High Engagement
380,1954,Graduation,Divorced,64497.0,0,1,10-09-2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,1804,29,62.206896551724135,60,842,1,0.7272727272727273,0.8259423503325942,1,2,Medium Engagement
2677,1956,Graduation,Together,46097.0,0,1,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,241,15,16.066666666666666,58,640,1,1.3333333333333333,0.5809128630705395,0,2,Medium Engagement
6521,1954,Graduation,Together,77972.0,0,0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,1101,20,55.05,60,288,0,0.25,0.846503178928247,0,2,Medium Engagement
6927,1968,PhD,Married,44377.0,1,1,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,264,19,13.894736842105264,46,817,1,1.6,0.9621212121212122,0,2,Medium Engagement
2877,1974,Master,Together,46014.0,1,1,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,541,26,20.807692307692307,40,709,1,1.0,0.866913123844732,0,2,Medium Engagement
0,1985,Graduation,Married,70951.0,0,0,04-05-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1198,17,70.47058823529412,29,606,0,0.3333333333333333,0.6619365609348915,0,2,Medium Engagement
1584,1977,Graduation,Married,41443.0,1,0,01-04-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,482,20,24.1,37,274,1,1.0,0.7095435684647303,0,2,Medium Engagement
7264,1978,2n Cycle,Single,52195.0,2,1,12-05-2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,4,4.25,36,233,1,8.0,0.9411764705882353,0,0,High Engagement
6274,1948,Master,Married,83790.0,0,0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,1615,25,64.6,66,411,0,0.375,0.9244582043343653,2,1,Low Engagement
1377,1954,Master,Widow,44551.0,0,1,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,285,12,23.75,60,487,1,1.75,0.7543859649122807,0,2,Medium Engagement
454,1980,Graduation,Together,69508.0,1,0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1135,28,40.535714285714285,34,777,1,0.5454545454545454,0.8687224669603524,0,2,Medium Engagement
1755,1988,2n Cycle,Together,45204.0,1,0,11-04-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,114,7,16.285714285714285,26,264,1,3.0,0.4824561403508772,0,0,High Engagement
2075,1969,Graduation,Married,72460.0,0,0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,1047,16,65.4375,45,412,0,0.3333333333333333,0.8758357211079274,0,2,Medium Engagement
4785,1970,PhD,Together,77622.0,0,2,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,714,22,32.45454545454545,44,261,1,0.5,0.9439775910364145,0,2,Medium Engagement
9076,1980,PhD,Married,30732.0,1,0,05-01-2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,185,13,14.23076923076923,34,725,1,2.0,0.972972972972973,0,0,High Engagement
7079,1962,Graduation,Divorced,63887.0,0,1,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1245,32,38.90625,52,844,1,0.6666666666666666,0.8867469879518072,0,2,Medium Engagement
4653,1978,Graduation,Together,42011.0,1,0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,189,12,15.75,36,645,1,2.6666666666666665,0.7777777777777778,0,0,High Engagement
7375,1976,Graduation,Together,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,576,16,36.0,38,797,1,1.0,0.6527777777777778,0,2,Medium Engagement
709,1952,Graduation,Divorced,51537.0,0,1,09-12-2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,1103,18,61.27777777777778,62,752,1,4.0,0.898458748866727,0,2,Medium Engagement
460,1972,PhD,Married,79930.0,0,0,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,1753,17,103.11764705882354,42,875,0,0.6666666666666666,0.8739304050199658,0,2,Medium Engagement
3726,1986,PhD,Together,34320.0,1,0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,4,4.25,28,318,1,8.0,0.7647058823529411,0,0,High Engagement
6798,1966,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,433,23,18.82608695652174,48,651,1,1.4,0.8498845265588915,0,2,Medium Engagement
5341,1962,2n Cycle,Divorced,81975.0,0,1,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1588,14,113.42857142857143,52,725,1,1.1666666666666667,0.7348866498740554,1,1,Low Engagement
1606,1971,Graduation,Together,38590.0,1,0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,22,4,5.5,43,595,1,8.0,0.5,0,0,High Engagement
9617,1951,Graduation,Single,15033.0,0,0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,19,5,3.8,63,259,0,3.0,0.2631578947368421,0,0,High Engagement
3233,1965,PhD,Married,62745.0,0,1,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,1117,29,38.51724137931034,49,648,1,0.7142857142857143,0.918531781557744,0,2,Medium Engagement
89,1975,2n Cycle,Married,22212.0,1,0,09-12-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,69,8,8.625,39,387,1,3.0,0.36231884057971014,0,0,High Engagement
2936,1982,Master,Together,23661.0,1,0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,23,5,4.6,32,392,1,7.0,0.9565217391304348,0,0,High Engagement
9449,1958,PhD,Single,79761.0,0,1,04-10-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,605,19,31.842105263157894,56,453,1,0.6,0.8909090909090909,0,2,Medium Engagement
